tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes,norm_abund,classified_fraction
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,674529,Bacteroides faecis,Bacteroides faecis,species,0.23545202422439,abund_weighted,0.0023545202422439,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0071952514633363,0.0023545202422439,1748000,0.8528496014779626,1236770,0.31661259317891166,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,28128,Prevotella corporis,Prevotella corporis,species,5.435448789993281,abund_weighted,0.0543544878999328,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella corporis,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0070059027406169,0.0543544878999328,1702000,0.8521162394213878,1236770,7.309053902424179,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.13316946562416,abund_weighted,0.0013316946562416,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0046925553021758,0.0013316946562416,1140000,0.8411707724823165,1236770,0.17907312533160902,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,423477,Veillonella rogosae,Veillonella rogosae,species,8.71350372340855,abund_weighted,0.0871350372340855,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella rogosae,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0043797182820308,0.0871350372340855,1064000,0.8393007642739839,1236770,11.717057938364942,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,2173,Methanobrevibacter smithii,Methanobrevibacter smithii,species,0.04479410076246,abund_weighted,0.0004479410076246,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter smithii,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0019264174398406,0.0004479410076246,468000,0.8173560908098296,1236770,0.06023467603745834,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,28901,Salmonella enterica,Salmonella enterica,species,0.0468154952012,abund_weighted,0.000468154952012,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.001485975845689,0.000468154952012,361000,0.8105402249260617,1236770,0.06295284733878881,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,28116,Bacteroides ovatus,Bacteroides ovatus,species,0.06031841005199,abund_weighted,0.0006031841005199,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.001370720101425,0.0006031841005199,333000,0.8084320247817127,1236770,0.08111023163168544,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,2027456,Veillonella sp. S13053-19,Veillonella sp. S13053-19,species,2.42324765316105,abund_weighted,0.0242324765316105,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp. S13053-19,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0012719294634845,0.0242324765316105,309000,0.8064836764773484,1236770,3.258543756034339,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.028865512585200002,abund_weighted,0.000288655125852,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0010043714857288,0.000288655125852,244000,0.8003628376196382,1236770,0.03881548618298935,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,821,Phocaeicola vulgatus,Phocaeicola vulgatus,species,0.0479474760869,abund_weighted,0.000479474760869,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0009261622306926,0.000479474760869,225000,0.7982725502494686,1236770,0.0644750232675414,0.7436596942034476
