tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes,norm_abund,classified_fraction
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,84112,Eggerthella lenta,Eggerthella lenta,species,0.80810180926869,abund_weighted,0.0080810180926869,Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;Eggerthella lenta,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0052071220192894,0.0080810180926869,3336000,0.843998865898856,10312067,0.8649896946938906,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,40520,Blautia obeum,Blautia obeum,species,0.8501787275043801,abund_weighted,0.0085017872750438,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia obeum,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0052071220192894,0.0085017872750438,3336000,0.843998865898856,10312067,0.9100286987412727,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1898203,Lachnospiraceae bacterium,Lachnospiraceae bacterium,species,0.82930027510488,abund_weighted,0.0082930027510488,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;;Lachnospiraceae bacterium,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0051930740282302,0.0082930027510488,3327000,0.8439253190276238,10312067,0.8876804674174648,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,0.8404328637507801,abund_weighted,0.0084043286375078,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caecimuris,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0051384429518887,0.0084043286375078,3292000,0.8436374612611383,10312067,0.8995967561121829,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,301301,Roseburia hominis,Roseburia hominis,species,0.83042517082171,abund_weighted,0.0083042517082171,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia hominis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0051353211760978,0.0083042517082171,3290000,0.8436209229167184,10312067,0.8888845523378336,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.76742131330217,abund_weighted,0.0076742131330217,Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter;Gordonibacter urolithinfaciens,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.005043228790265,0.0076742131330217,3231000,0.8431286130321607,10312067,0.8214454167545546,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.75992524098223,abund_weighted,0.0075992524098223,Bacteria;Firmicutes;Clostridia;Eubacteriales;;Intestinimonas;Intestinimonas butyriciproducens,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049729888349688,0.0075992524098223,3186000,0.8427472386804573,10312067,0.8134216439662024,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.76799345853745,abund_weighted,0.0076799345853745,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella sp. oral taxon 807,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049433319649549,0.0076799345853745,3167000,0.8425846464523062,10312067,0.8220578392571515,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,821,Phocaeicola vulgatus,Phocaeicola vulgatus,species,0.76632550971594,abund_weighted,0.0076632550971594,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049308448617911,0.0076632550971594,3159000,0.8425159039784276,10312067,0.8202724719614284,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.76660673364515,abund_weighted,0.0076660673364515,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus plantarum,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049308448617911,0.0076660673364515,3159000,0.8425159039784276,10312067,0.8205734931915232,0.9342328749415535
