tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,282402,282402,                      Prevotella_multiformis,Prevotella multiformis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,454154,454154,                      Paraprevotella_clara,Paraprevotella clara,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,454155,454155,                      Paraprevotella_xylaniphila,Paraprevotella xylaniphila,species,0.0006642201225486126,fraction_reads,0.0,2,0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28127,28127,                      Hoylesella_buccalis,Hoylesella buccalis,species,0.0013284402450972252,fraction_reads,0.0,4,4
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,823,823,                      Parabacteroides_distasonis,Parabacteroides distasonis,species,0.038856877169093834,fraction_reads,0.04,117,99
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,46503,46503,                      Parabacteroides_merdae,Parabacteroides merdae,species,0.02524036465684728,fraction_reads,0.03,76,76
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328812,328812,                      Parabacteroides_goldsteinii,Parabacteroides goldsteinii,species,0.001992660367645838,fraction_reads,0.0,6,6
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,387661,387661,                      Parabacteroides_johnsonii,Parabacteroides johnsonii,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2025876,2025876,                        Parabacteroides_sp._CT06,Parabacteroides_sp._CT06,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2685834,2685834,                      Parabacteroides_chongii,Parabacteroides chongii,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,214856,214856,                      Alistipes_finegoldii,Alistipes finegoldii,species,0.016273393002441006,fraction_reads,0.02,49,19
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328813,328813,                      Alistipes_onderdonkii,Alistipes onderdonkii,species,0.010295411899503495,fraction_reads,0.01,31,3
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2585118,2585118,                      Alistipes_communis,Alistipes communis,species,0.008302751531857657,fraction_reads,0.01,25,25
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28117,28117,                      Alistipes_putredinis,Alistipes putredinis,species,0.002324770428920144,fraction_reads,0.0,7,7
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,538949,538949,                        uncultured_Alistipes_sp.,uncultured Alistipes_sp.,species,0.000996330183822919,fraction_reads,0.0,3,3
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328814,328814,                      Alistipes_shahii,Alistipes shahii,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1288121,1288121,                      Alistipes_senegalensis,Alistipes senegalensis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28118,28118,                      Odoribacter_splanchnicus,Odoribacter splanchnicus,species,0.002324770428920144,fraction_reads,0.0,7,4
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1472417,1472417,                      Butyricimonas_paravirosa,Butyricimonas paravirosa,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1501392,1501392,                      Coprobacter_secundus,Coprobacter secundus,species,0.0013284402450972252,fraction_reads,0.0,4,0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1965590,1965590,                        Barnesiella_sp._An22,Barnesiella_sp._An22,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,322095,322095,                      Porphyromonas_somerae,Porphyromonas somerae,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2606626,2606626,                      Sodaliphilus_pleomorphus,Sodaliphilus pleomorphus,species,0.0003321100612743063,fraction_reads,0.0,1,1
