taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1716	1716	Corynebacterium	Corynebacterium	genus	2e-05	abund	2e-05	1716	1||201174|1760|85007|1653|1716	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1730	1730	Eubacterium	Eubacterium	genus	1e-05	abund	1e-05	1730	1||1239|186801|186802|186806|1730	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1754	1754	Thermoanaerobacter	Thermoanaerobacter	genus	2e-05	abund	2e-05	1754	1||1239|186801|68295|186814|1754	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1763	1763	Mycobacterium	Mycobacterium	genus	3e-05	abund	3e-05	1763	1||201174|1760|85007|1762|1763	0	0	3	3	5.2257452261075444e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1817	1817	Nocardia	Nocardia	genus	1e-05	abund	1e-05	1817	1||201174|1760|85007|85025|1817	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1854	1854	Frankia	Frankia	genus	1e-05	abund	1e-05	1854	1||201174|1760|85013|74712|1854	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1865	1865	Actinoplanes	Actinoplanes	genus	1e-05	abund	1e-05	1865	1||201174|1760|85008|28056|1865	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
1883	1883	Streptomyces	Streptomyces	genus	4e-05	abund	4e-05	1883	1||201174|1760|85011|2062|1883	0	0	7	7	6.967660301476726e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2005	2005	Microbispora	Microbispora	genus	1e-05	abund	1e-05	2005	1||201174|1760|85012|2004|2005	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2053	2053	Gordonia	Gordonia	genus	1e-05	abund	1e-05	2053	1||201174|1760|85007|85026|2053	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2132	2132	Spiroplasma	Spiroplasma	genus	3e-05	abund	3e-05	2132	1||544448|31969|186328|2131|2132	0	0	1	1	5.2257452261075444e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2160	2160	Methanobacterium	Methanobacterium	genus	2e-05	abund	2e-05	2160	1||28890|183925|2158|2159|2160	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2184	2184	Methanococcus	Methanococcus	genus	3e-05	abund	3e-05	2184	1||28890|183939|2182|2183|2184	0	0	1	1	5.2257452261075444e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2202	2202	Methanospirillum	Methanospirillum	genus	2e-05	abund	2e-05	2202	1||28890|224756|2191|196137|2202	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2207	2207	Methanosarcina	Methanosarcina	genus	1e-05	abund	1e-05	2207	1||28890|224756|94695|2206|2207	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2263	2263	Thermococcus	Thermococcus	genus	5e-05	abund	5e-05	2263	1||28890|183968|2258|2259|2263	0	0	2	2	8.709575376845907e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
