taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	1301	Streptococcus	Streptococcus	genus	0.01132724176883	abund_weighted	0.0001132724176883	;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0004478226975762	0.0001132724176883	1165000	0.7797783346199992	17365216	0.015872015554733016	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	286	Pseudomonas	Pseudomonas	genus	0.007267401683918012	abund_weighted	7.267401683918012e-05	;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0004428255344273	7.267401683918012e-05	1152000	0.7794961178996682	17365216	0.010183265699073539	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	590	Salmonella	Salmonella	genus	0.008211818384522254	abund_weighted	8.211818384522254e-05	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0004420567400967	8.211818384522254e-05	1150000	0.7794524266091677	17365216	0.011506606091029211	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	2316020	Mediterraneibacter	Mediterraneibacter	genus	0.00897771729415862	abund_weighted	8.977717294158621e-05	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0004205304988398	8.977717294158621e-05	1094000	0.7781982357508308	17365216	0.012579802872310336	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	29465	Veillonella	Veillonella	genus	0.007244367130244737	abund_weighted	7.244367130244737e-05	;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0003963134774258	7.244367130244737e-05	1031000	0.7767107526101737	17365216	0.010150989104147789	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	1386	Bacillus	Bacillus	genus	0.004290185621647321	abund_weighted	4.2901856216473205e-05	;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0002517801432725	4.2901856216473205e-05	655000	0.7654272484069711	17365216	0.0060115158049205905	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	447792	Phytobacter	Phytobacter	genus	0.004180771491699268	abund_weighted	4.180771491699268e-05	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.000249858157446	4.180771491699268e-05	650000	0.7652380662543489	17365216	0.005858201979023286	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	1392389	Intestinimonas	Intestinimonas	genus	0.004105909192261127	abund_weighted	4.105909192261127e-05	;Bacillota;Clostridia;Eubacteriales;;Intestinimonas		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0002310226963462	4.105909192261127e-05	601000	0.7633057554470317	17365216	0.0057533030455146055	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	1905344	Ruthenibacterium	Ruthenibacterium	genus	0.0035761144577758203	abund_weighted	3.5761144577758205e-05	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0002021929089486	3.5761144577758205e-05	526000	0.7600307412799236	17365216	0.0050109413622223984	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	1505657	Intestinibacter	Intestinibacter	genus	0.003593390373030776	abund_weighted	3.593390373030776e-05	;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Intestinibacter		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.000201424114618	3.593390373030776e-05	524000	0.7599373483505271	17365216	0.00503514880841671	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	216851	Faecalibacterium	Faecalibacterium	genus	0.003328493005788123	abund_weighted	3.328493005788123e-05	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0001898921996589	3.328493005788123e-05	494000	0.7584934639349311	17365216	0.004663967966770607	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	848	Fusobacterium	Fusobacterium	genus	0.0024474213277853843	abund_weighted	2.4474213277853843e-05	;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0001495304973023	2.4474213277853843e-05	389000	0.7526692723680976	17365216	0.0034293882108607397	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	581	Morganella	Morganella	genus	0.002176765322124412	abund_weighted	2.176765322124412e-05	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0001314638305331	2.176765322124412e-05	342000	0.7495492995598214	17365216	0.003050138220483199	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	838	Prevotella	Prevotella	genus	0.009812719864814813	abund_weighted	9.812719864814812e-05	;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	0.0001268510645495	9.812719864814812e-05	330000	0.7486861690387807	17365216	0.01374982943836871	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	2888809	Novisyntrophococcus	Novisyntrophococcus	genus	0.0013820732203964525	abund_weighted	1.3820732203964525e-05	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Novisyntrophococcus		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	8.725815652345053e-05	1.3820732203964525e-05	227000	0.7397044972774299	17365216	0.0019365956955448888	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	2719313	Enterocloster	Enterocloster	genus	0.0012093140678468958	abund_weighted	1.2093140678468958e-05	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	6.035035495234244e-05	1.2093140678468958e-05	157000	0.7309587979294909	17365216	0.0016945212336017773	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	698776	Cellulosilyticum	Cellulosilyticum	genus	0.0007889334633096415	abund_weighted	7.889334633096415e-06	;Bacillota;Clostridia;Lachnospirales;Cellulosilyticaceae;Cellulosilyticum		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	4.881843999329612e-05	7.889334633096415e-06	127000	0.7259756616353257	17365216	0.0011054733762068736	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	2591381	Dysosmobacter	Dysosmobacter	genus	0.0017275915254955654	abund_weighted	1.7275915254955653e-05	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	4.6127659836185305e-05	1.7275915254955653e-05	120000	0.7246491511614044	17365216	0.0024207446194311104	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
