taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	816	Bacteroides	Bacteroides	genus	19.597297842601368	abund_weighted	0.1959729784260137	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.0325428091275939	0.1959729784260137	47540000	0.8953950284052664	11642401	26.55982186635241	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
	239759	Alistipes	Alistipes	genus	4.1788716949364595	abund_weighted	0.0417887169493646	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.0115015624518686	0.0417887169493646	16802000	0.865852208636497	11642401	5.663540387623236	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
	2719313	Enterocloster	Enterocloster	genus	1.4028377823440301	abund_weighted	0.0140283778234403	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.0080179622068049	0.0140283778234403	11713000	0.8558332621875442	11642401	1.901237706631726	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
	572511	Blautia	Blautia	genus	0.38067749083715	abund_weighted	0.0038067749083715	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.0079412942509301	0.0038067749083715	11601000	0.8555680492324507	11642401	0.5159245129798261	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
	1485	Clostridium	Clostridium	genus	0.3091716219017	abund_weighted	0.003091716219017	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.0064106732747142	0.003091716219017	9365000	0.849679139946827	11642401	0.4190140533553478	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
	375288	Parabacteroides	Parabacteroides	genus	2.78062918465014	abund_weighted	0.0278062918465014	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.006386030003183	0.0278062918465014	9329000	0.8495735805065402	11642401	3.768530560378784	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
	841	Roseburia	Roseburia	genus	0.37898540000468	abund_weighted	0.0037898540000468	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.0057158699245984	0.0037898540000468	8350000	0.846540650018929	11642401	0.5136312564577766	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
	909656	Phocaeicola	Phocaeicola	genus	6.09481669631547	abund_weighted	0.0609481669631547	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.0056850658351844	0.0609481669631547	8305000	0.8463930973052826	11642401	8.260181942548954	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
	946234	Flavonifractor	Flavonifractor	genus	0.58159824592882	abund_weighted	0.0058159824592882	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Flavonifractor	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.0056528926751298	0.0058159824592882	8258000	0.8462381583287403	11642401	0.7882283534045637	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
	1263	Ruminococcus	Ruminococcus	genus	0.30656906595125	abund_weighted	0.0030656906595125	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus	DYN_0004_D10	7da55b41	/home/Users/pacbio_bakeoff/data/DYN/illumina/DYN_0004_D10_St_M_10_S7_R2_001.fastq	0.0053510125988725	0.0030656906595125	7817000	0.8447413260930398	11642401	0.41548686185188943	0.737855018049967	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	illumina	sourmash	default	sourmash_default
