taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
51194	51194	Desulfofustis	Desulfofustis	genus	0.0	abund	0.0	1035554	32	10	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
51196	51196	Syntrophobotulus	Syntrophobotulus	genus	0.0	abund	0.0	1035563	74	45	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
51228	51228	Wigglesworthia	Wigglesworthia	genus	0.0	abund	0.0	0	5	2	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
51366	51366	Salinivibrio	Salinivibrio	genus	0.0	abund	0.0	0	103	40	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
51514	51514	Dehalobacterium	Dehalobacterium	genus	0.0	abund	0.0	1035546	32	21	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
51668	51668	Tetragenococcus	Tetragenococcus	genus	0.0	abund	0.0	1035562	102	47	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
52003	52003	Natroniella	Natroniella	genus	0.0	abund	0.0	1035564	5	2	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
52959	52959	Polaribacter	Polaribacter	genus	0.0	abund	0.0	0	945	349	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
52972	52972	Polaromonas	Polaromonas	genus	0.0	abund	0.0	1035549	385	148	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
53246	53246	Pseudoalteromonas	Pseudoalteromonas	genus	0.01414432	abund	0.0001414432	19891163	241673	1162	0.014144327217388526	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
53318	53318	Desulfocapsa	Desulfocapsa	genus	0.0	abund	0.0	15681990	55	31	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
53335	53335	Pantoea	Pantoea	genus	0.003448833	abund	3.448833e-05	5870648	17536	9002	0.0034488347598278127	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
53355	53355	Terrabacter	Terrabacter	genus	0.0	abund	0.0	1035568	7	3	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
53357	53357	Intrasporangium	Intrasporangium	genus	0.0	abund	0.0	1035567	6	0	0.0	0.9999994897326387	DYN_0021_D03_Zymo_report	DYN_0021_D03	ont_zymo	Centrifuge	unified	Centrifuge_unified
