taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	1279	Staphylococcus	Staphylococcus	genus	0.2518920150142	abund_weighted	0.002518920150142	;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.0004411199032647	0.002518920150142	2836000	0.7793990858000334	26903592	0.39590406839217807	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	40544	Sutterella	Sutterella	genus	0.12197627736846	abund_weighted	0.0012197627736846	;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.0004162330257885	0.0012197627736846	2676000	0.7779404251122756	26903592	0.1917127244179763	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	577309	Paraprevotella	Paraprevotella	genus	2.0047100030360196	abund_weighted	0.0200471000303602	;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.0004118778222302	0.0200471000303602	2648000	0.7776765095785579	26903592	3.1508455958943906	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	239934	Akkermansia	Akkermansia	genus	0.02375147526768	abund_weighted	0.0002375147526768	;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.0004079892476245	0.0002375147526768	2623000	0.7774385785473624	26903592	0.03733070176226354	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	570	Klebsiella	Klebsiella	genus	0.014656035521200001	abund_weighted	0.000146560355212	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.0003901018044386	0.000146560355212	2508000	0.7763150374974169	26903592	0.023035204545949012	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	904	Acidaminococcus	Acidaminococcus	genus	0.27354339896323	abund_weighted	0.0027354339896323	;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.0003205740904896	0.0027354339896323	2061000	0.7714148830052239	26903592	0.42993401170442974	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1301	Streptococcus	Streptococcus	genus	0.06235970274898	abund_weighted	0.0006235970274898	;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.0003120192263571	0.0006235970274898	2006000	0.7707420894001968	26903592	0.09801207878962062	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1678	Bifidobacterium	Bifidobacterium	genus	0.006842952420628442	abund_weighted	6.842952420628442e-05	;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.000206561083052	6.842952420628442e-05	1328000	0.7605549492917144	26903592	0.010755214701776789	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	459786	Oscillibacter	Oscillibacter	genus	0.0071031407255953034	abund_weighted	7.103140725595303e-05	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.0001578761289893	7.103140725595303e-05	1015000	0.7539890649885236	26903592	0.011164158226559176	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	61170	Holdemania	Holdemania	genus	0.004798615738745964	abund_weighted	4.798615738745964e-05	;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemania		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	0.0001392109708821	4.798615738745964e-05	895000	0.7509350399626017	26903592	0.007542087007058031	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1357	Lactococcus	Lactococcus	genus	0.002523826558178551	abund_weighted	2.523826558178551e-05	;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	8.725961415074075e-05	2.523826558178551e-05	561000	0.7397048958739586	26903592	0.003966752190389157	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1905344	Ruthenibacterium	Ruthenibacterium	genus	0.0022487703500707265	abund_weighted	2.2487703500707267e-05	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	7.652714823915231e-05	2.2487703500707267e-05	492000	0.736579886887977	26903592	0.0035344404641906337	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	29465	Veillonella	Veillonella	genus	0.001520243096163516	abund_weighted	1.520243096163516e-05	;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	5.755090416359015e-05	1.520243096163516e-05	370000	0.7298397090833659	26903592	0.0023893985947999494	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
