taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	numReads	numDirectReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1492710	1492710	                    Oxynema	Oxynema	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1205	1205	                    Trichodesmium	Trichodesmium	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
44471	44471	                    Microcoleus	Microcoleus	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
54304	54304	                    Planktothrix	Planktothrix	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1177	1177	                  Nostoc	Nostoc	genus	0.0	abund	0.0	10	2	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1163	1163	                  Anabaena	Anabaena	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
56106	56106	                  Cylindrospermum	Cylindrospermum	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
98443	98443	                  Richelia	Richelia	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1186	1186	                  Calothrix	Calothrix	genus	0.0	abund	0.0	6	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
748770	748770	                  Dolichospermum	Dolichospermum	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
