taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
416	416	Methylomonas	Methylomonas	genus	1e-05	abund	1e-05	416	1||1224|1236|135618|403|416	0	0	3	3	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
425	425	Methylosinus	Methylosinus	genus	0.0	abund	0.0	425	1||1224|28211|356|31993|425	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
429	429	Methylobacter	Methylobacter	genus	1e-05	abund	1e-05	429	1||1224|1236|135618|403|429	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
434	434	Acetobacter	Acetobacter	genus	2e-05	abund	2e-05	434	1||1224|28211|3120395|433|434	0	0	5	5	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
441	441	Gluconobacter	Gluconobacter	genus	1e-05	abund	1e-05	441	1||1224|28211|3120395|433|441	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
445	445	Legionella	Legionella	genus	1e-05	abund	1e-05	445	1||1224|1236|118969|444|445	0	0	4	4	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
469	469	Acinetobacter	Acinetobacter	genus	0.00033	abund	0.00033	469	1||1224|1236|2887326|468|469	0	0	103	103	0.000556554636715707	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
475	475	Moraxella	Moraxella	genus	2e-05	abund	2e-05	475	1||1224|1236|2887326|468|475	0	0	4	4	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
482	482	Neisseria	Neisseria	genus	0.00012	abund	0.00012	482	1||1224|28216|206351|481|482	0	0	22	22	0.00020238350426025705	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
497	497	Psychrobacter	Psychrobacter	genus	2e-05	abund	2e-05	497	1||1224|1236|2887326|468|497	0	0	6	6	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
507	507	Alcaligenes	Alcaligenes	genus	1e-05	abund	1e-05	507	1||1224|28216|80840|506|507	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
517	517	Bordetella	Bordetella	genus	2e-05	abund	2e-05	517	1||1224|28216|80840|506|517	0	0	7	7	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
532	532	Beijerinckia	Beijerinckia	genus	1e-05	abund	1e-05	532	1||1224|28211|356|45404|532	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
535	535	Chromobacterium	Chromobacterium	genus	0.0	abund	0.0	535	1||1224|28216|206351|1499392|535	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
538	538	Eikenella	Eikenella	genus	3e-05	abund	3e-05	538	1||1224|28216|206351|481|538	0	0	6	6	5.059587606506426e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
544	544	Citrobacter	Citrobacter	genus	0.00836	abund	0.00836	544	1||1224|1236|91347|543|544	0	0	3476	3476	0.01409938413013124	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
547	547	Enterobacter	Enterobacter	genus	0.01149	abund	0.01149	547	1||1224|1236|91347|543|547	0	0	4649	4649	0.019378220532919613	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
551	551	Erwinia	Erwinia	genus	3e-05	abund	3e-05	551	1||1224|1236|91347|1903409|551	0	0	4	4	5.059587606506426e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
561	561	Escherichia	Escherichia	genus	0.18496	abund	0.18496	561	1||1224|1236|91347|543|561	0	0	75578	75578	0.3119404412331429	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
570	570	Klebsiella	Klebsiella	genus	0.00724	abund	0.00724	570	1||1224|1236|91347|543|570	0	0	3218	3218	0.012210471423702175	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
579	579	Kluyvera	Kluyvera	genus	1e-05	abund	1e-05	579	1||1224|1236|91347|543|579	0	0	3	3	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
581	581	Morganella	Morganella	genus	2e-05	abund	2e-05	581	1||1224|1236|91347|1903414|581	0	0	6	6	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
583	583	Proteus	Proteus	genus	1e-05	abund	1e-05	583	1||1224|1236|91347|1903414|583	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
586	586	Providencia	Providencia	genus	1e-05	abund	1e-05	586	1||1224|1236|91347|1903414|586	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
590	590	Salmonella	Salmonella	genus	8e-05	abund	8e-05	590	1||1224|1236|91347|543|590	0	0	32	32	0.00013492233617350472	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
613	613	Serratia	Serratia	genus	3e-05	abund	3e-05	613	1||1224|1236|91347|1903411|613	0	0	11	11	5.059587606506426e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
620	620	Shigella	Shigella	genus	0.00078	abund	0.00078	620	1||1224|1236|91347|543|620	0	0	318	318	0.001315492777691671	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
629	629	Yersinia	Yersinia	genus	1e-05	abund	1e-05	629	1||1224|1236|91347|1903411|629	0	0	4	4	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
635	635	Edwardsiella	Edwardsiella	genus	0.0	abund	0.0	635	1||1224|1236|91347|1903412|635	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
642	642	Aeromonas	Aeromonas	genus	6e-05	abund	6e-05	642	1||1224|1236|135624|84642|642	0	0	20	20	0.00010119175213012852	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
657	657	Photobacterium	Photobacterium	genus	1e-05	abund	1e-05	657	1||1224|1236|135623|641|657	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
662	662	Vibrio	Vibrio	genus	7e-05	abund	7e-05	662	1||1224|1236|135623|641|662	0	0	26	26	0.0001180570441518166	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
724	724	Haemophilus	Haemophilus	genus	0.00136	abund	0.00136	724	1||1224|1236|135625|712|724	0	0	219	219	0.0022936797149495803	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
780	780	Rickettsia	Rickettsia	genus	1e-05	abund	1e-05	780	1||1224|28211|766|775|780	0	0	1	1	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
810	810	Chlamydia	Chlamydia	genus	2e-05	abund	2e-05	810	1||204428|204429|51291|809|810	0	0	2	2	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
816	816	Bacteroides	Bacteroides	genus	12.16133	abund	12.16133	816	1||976|200643|171549|815|816	0	0	5151494	5151494	20.5104381822116	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
830	830	Butyrivibrio	Butyrivibrio	genus	0.00082	abund	0.00082	830	1||1239|186801|3085636|186803|830	0	0	285	285	0.0013829539457784234	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
836	836	Porphyromonas	Porphyromonas	genus	0.00162	abund	0.00162	836	1||976|200643|171549|171551|836	0	0	297	297	0.0027321773075134697	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
838	838	Prevotella	Prevotella	genus	0.00535	abund	0.00535	838	1||976|200643|171549|171552|838	0	0	1211	1211	0.009022931231603125	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
841	841	Roseburia	Roseburia	genus	0.2472	abund	0.2472	841	1||1239|186801|3085636|186803|841	0	0	79052	79052	0.41691001877612954	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
846	846	Oxalobacter	Oxalobacter	genus	0.06278	abund	0.06278	846	1||1224|28216|80840|75682|846	0	0	12228	12228	0.10588030331215782	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
848	848	Fusobacterium	Fusobacterium	genus	0.00036	abund	0.00036	848	1||32066|203490|203491|203492|848	0	0	63	63	0.0006071505127807713	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
864	864	Pectinatus	Pectinatus	genus	1e-05	abund	1e-05	864	1||1239|909932|909929|1843491|864	0	0	3	3	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
872	872	Desulfovibrio	Desulfovibrio	genus	0.70173	abund	0.70173	872	1||200940|3031449|213115|194924|872	0	0	171422	171422	1.1834881370379182	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
890	890	Desulfuromonas	Desulfuromonas	genus	1e-05	abund	1e-05	890	1||200940|3031651|69541|213421|890	0	0	3	3	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
893	893	Desulfobulbus	Desulfobulbus	genus	0.0	abund	0.0	893	1||200940|3031451|3024411|213121|893	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
896	896	Desulfococcus	Desulfococcus	genus	1e-05	abund	1e-05	896	1||200940|3024418|213118|2931039|896	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
898	898	Desulfomicrobium	Desulfomicrobium	genus	4e-05	abund	4e-05	898	1||200940|3031449|213115|213116|898	0	0	12	12	6.746116808675236e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
904	904	Acidaminococcus	Acidaminococcus	genus	1e-05	abund	1e-05	904	1||1239|909932|1843488|909930|904	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
906	906	Megasphaera	Megasphaera	genus	0.00124	abund	0.00124	906	1||1239|909932|1843489|31977|906	0	0	248	248	0.002091296210689323	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
914	914	Nitrosomonas	Nitrosomonas	genus	1e-05	abund	1e-05	914	1||1224|28216|32003|206379|914	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
919	919	Thiobacillus	Thiobacillus	genus	2e-05	abund	2e-05	919	1||1224|28216|32003|2008790|919	0	0	4	4	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
933	933	Thiomicrospira	Thiomicrospira	genus	0.0	abund	0.0	933	1||1224|1236|72273|135616|933	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
939	939	Hydrogenobacter	Hydrogenobacter	genus	0.0	abund	0.0	939	1||200783|187857|32069|64898|939	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
943	943	Ehrlichia	Ehrlichia	genus	1e-05	abund	1e-05	943	1||1224|28211|766|942|943	0	0	1	1	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
953	953	Wolbachia	Wolbachia	genus	2e-05	abund	2e-05	953	1||1224|28211|766|942|953	0	0	2	2	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
958	958	Bdellovibrio	Bdellovibrio	genus	2e-05	abund	2e-05	958	1||3018035|3031418|213481|213483|958	0	0	7	7	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
963	963	Herbaspirillum	Herbaspirillum	genus	2e-05	abund	2e-05	963	1||1224|28216|80840|75682|963	0	0	9	9	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
970	970	Selenomonas	Selenomonas	genus	2e-05	abund	2e-05	970	1||1239|909932|909929|1843491|970	0	0	4	4	3.373058404337618e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1016	1016	Capnocytophaga	Capnocytophaga	genus	1e-05	abund	1e-05	1016	1||976|117743|200644|49546|1016	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1030	1030	Thiothrix	Thiothrix	genus	0.0	abund	0.0	1030	1||1224|1236|72273|135617|1030	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1041	1041	Erythrobacter	Erythrobacter	genus	0.0	abund	0.0	1041	1||1224|28211|204457|335929|1041	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1073	1073	Rhodopseudomonas	Rhodopseudomonas	genus	3e-05	abund	3e-05	1073	1||1224|28211|356|41294|1073	0	0	12	12	5.059587606506426e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1111	1111	Porphyrobacter	Porphyrobacter	genus	0.0	abund	0.0	1111	1||1224|28211|204457|335929|1111	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1125	1125	Microcystis	Microcystis	genus	0.0	abund	0.0	1125	1||1117|3028117|1118|1890449|1125	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1129	1129	Synechococcus	Synechococcus	genus	3e-05	abund	3e-05	1129	1||1117|3028117|1890424|1890426|1129	0	0	7	7	5.059587606506426e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1152	1152	Pseudanabaena	Pseudanabaena	genus	0.0	abund	0.0	1152	1||1117|3028117|2881377|1890436|1152	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1163	1163	Anabaena	Anabaena	genus	0.0	abund	0.0	1163	1||1117|3028117|1161|1162|1163	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1177	1177	Nostoc	Nostoc	genus	1e-05	abund	1e-05	1177	1||1117|3028117|1161|1162|1177	0	0	5	5	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1190	1190	Fischerella	Fischerella	genus	0.0	abund	0.0	1190	1||1117|3028117|1161|1892263|1190	0	0	1	1	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1205	1205	Trichodesmium	Trichodesmium	genus	0.0	abund	0.0	1205	1||1117|3028117|1150|1892252|1205	0	0	2	2	0.0	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1218	1218	Prochlorococcus	Prochlorococcus	genus	6e-05	abund	6e-05	1218	1||1117|3028117|1890424|2881426|1218	0	0	8	8	0.00010119175213012852	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1227	1227	Nitrosococcus	Nitrosococcus	genus	1e-05	abund	1e-05	1227	1||1224|1236|135613|1046|1227	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1253	1253	Pediococcus	Pediococcus	genus	1e-05	abund	1e-05	1253	1||1239|91061|186826|33958|1253	0	0	2	2	1.686529202168809e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1257	1257	Peptostreptococcus	Peptostreptococcus	genus	0.00035	abund	0.00035	1257	1||1239|186801|3082720|186804|1257	0	0	57	57	0.0005902852207590831	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1263	1263	Ruminococcus	Ruminococcus	genus	0.00595	abund	0.00595	1263	1||1239|186801|186802|216572|1263	0	0	1790	1790	0.010034848752904413	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1269	1269	Micrococcus	Micrococcus	genus	3e-05	abund	3e-05	1269	1||201174|1760|85006|1268|1269	0	0	6	6	5.059587606506426e-05	0.5929337000000001	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
